gene	alpha	beta	delta	PP
LOC101928762	0.0603360027003189	0.0479674653819161	0.00333670882209958	0.159538176234524
LOC101928765	0.00418570491212739	0.00300446156454707	0.0016654310699886	0.00315310616440897
LOC101928776	0.00865387358632274	0.0134684208805838	0.00198251452965806	0.00978185744359769
LOC101928779	0.00972444635125103	0.00803191204054739	0.00487334615312835	0.0152428184787282
LOC101928782	0.00218538918081944	0.00228858508923628	0.00432577629929507	0.00754508451545088
LOC101928784	0.0338246279163951	0.0405226593494821	0.0552945667060184	0.0181894864658066
LOC101928788	0.15200821764413	0.180935272686975	0.0584615435212609	0.133318546727821
LOC101928791	0.0590545453153123	0.0716682789240624	0.02572777045628	0.0834633234988232
LOC101928792	0.1233172274293	0.116174787508251	0.0300387919934243	0.187156305884319
LOC101928799	0.953540156367061	0.0187962290266091	0.160551136048372	0.135093255854579
LOC101928803	0.109296235528381	0.0786960128563848	0.125735588865573	0.132258274860167
LOC101928805	0.0776749806239239	0.153788027441299	0.227288786495973	0.189989123763508
LOC101928812	0.298640326494363	0.382980553660979	0.583751018889938	0.923487433307546
LOC101928816	0.0103276223013654	0.00519386997603857	0.00660223013471931	0.011697848547349
LOC101928823	0.034098476079236	0.0299948941374058	0.0658845405355409	0.0212739851516081
LOC101928824	0.118882821512459	0.0465902867966807	0.144968396448124	0.110769157811643
LOC101928825	0.270639700687091	0.236576318896481	0.621622386719356	0.22362027152557
LOC101928829	0.227134469973006	0.491382893813403	0.556257865420874	0.173376623488661
LOC101928835	0.325717161240688	0.388075170062686	0.272066978398947	0.309971497743525
LOC101928838	0.0949480522041228	0.220255375129024	0.21197883629735	0.0878297782733773
LOC101928840	0.247434267733415	0.215357656554067	0.281780216738198	0.395309632909612
LOC101928842	0.0101469666858529	0.00216871672287983	0.0239269679145018	0.00756533909421214
LOC101928845	0.0103392407364241	0.0114880588599181	0.0327281784418878	0.0367938267265386
LOC101928846	0.0686312638859671	0.0942598487092196	0.015849135325574	0.0237811181831341
LOC101928862	0.177669806309473	0.150129652977061	0.0923031149793717	0.191784646348126
LOC101928865	0.164117539108311	0.177330333553827	0.0965211335850834	0.289681446664085
LOC101928868	0.165690455889831	0.108075492541941	0.288756743235804	0.0215591089453375
LOC101928874	0.0380617831813074	0.0518007019917118	0.0712692882439654	0.0118756799399451
LOC101928885	0.0163862998921687	0.0107276416186349	0.00821059515083657	0.00669708163744644
LOC101928890	0.0365408074208738	0.0258820862209281	0.0612087174295639	0.00766260321697984
LOC101928891	0.221921026960368	0.0660966392423282	0.191724545516507	0.432017432071348
LOC101928900	0.112553586544971	0.118911755771688	0.423806557667031	0.0392017289232897
LOC101928901	0.122326530067899	0.127224697873745	0.186824228351408	0.238470184176116
LOC101928908	0.0106878491804492	0.00477553978549883	0.0304089712611551	0.119110921676807
LOC101928911	0.0188585364950056	0.0392166340367851	0.0140116074674757	0.0286994507457127
LOC101928913	0.00913599260116556	0.173143836890788	0.0946243903253299	0.0636116211963033
LOC101928915	0.649860635583211	1.25965877261944	0.757615487321657	0.826606796259909
LOC101928917	0.106752399121328	0.049851583930069	0	0
LOC101928920	0.749745338719254	0.895659599414346	0.89917452031754	0.936853303493881
LOC101928923	0.00672739350927666	0.0725232803897363	0.0258626851604311	0.00579915023237259
LOC101928924	0.0168009708437523	0.0188469998045967	0.020508207741908	0.0219208195537512
LOC101928925	0.202657350199702	0.317142691919829	0.437834751478921	0.244791871230946
LOC101928926	0.243061038811642	0.271644609158369	0.241331637603281	0.254434283764616
LOC101928927	0.0312853889732509	0.0366402740882948	0.031795468709949	0.0278182717331403
LOC101928928	0.0312087732034716	0.032659623766776	0.0113957330105715	0.032516467986459
LOC101928934	0.0127743511960307	0.0381421257224428	0.0794631366023326	0.0286646335629211
LOC101928937	0.0157709471997342	0.0106824760850402	0.0345283062287744	0.0245674603821973
LOC101928945	0.00341819966152304	0.00275109953738114	0.0097751114429664	0.00729756611742114
LOC101928948	0.170149539252134	0.111362841464223	0.362411818685332	0.100372128280506
LOC101928949	1.40069253931094	1.41460602851736	1.13495236510934	1.60849229361536
LOC101928950	0.00905125388868472	0.00966898356982495	0.0104385038474589	0.0135931983883854
LOC101928956	0.0725601871602492	0.114501059502725	0.00335997242840327	0.03832665903918
LOC101928957	0.011275760276011	0.00756477082193564	0.017944351163936	0.0151561590088896
LOC101928961	0.000377919192453942	0.0189652603857782	0.00394124604731615	0
LOC101928963	0.0648561197552641	0.0515749734612156	0.0350934980711059	0.152237312147351
LOC101928964	0.00249208052565397	0.00177622219351598	0.0101108101054085	0.00308312784151432
LOC101928967	0.389865436498716	0.33169968105158	0.237948361118987	0.48616757271792
LOC101928968	0.0933623131633598	0.128530785948763	0.118193364619538	0.067298524176349
LOC101928976	0.0278823248375917	0.0258759516700515	0.0364673933502863	0.0118782816331567
LOC101928978	0.0374869386444528	0.190802023659892	0.0136048668909148	0.0493396705047935
LOC101928982	0.105276068303339	0.207997087500806	0.174406299062939	0.183282982989612
LOC101928983	0.174053998761324	0.229052838127955	0.0605462691334612	0.0827202633542296
LOC101928984	0.0334550941547721	0.0129529146636607	0.000887438726603663	0.0106799406579075
LOC101928988	0.0439255214408152	0.024741494894033	0.0154315502434274	0.0108448171823555
LOC101928989	0.00448352096286044	0.00440286854428318	0.00424553087656696	0.00574182538606537
LOC101928993	1.00852230408502	0.870986651618595	0.886958311472904	1.38654392776642
LOC101928996	2.91190022603494	2.96725906630088	3.57773131702872	3.16446052708067
LOC101928997	0.101325745009156	0.186023119894186	0.435840178788212	0.0284238241594351
LOC101928998	0.122502345220617	0.0911150480667654	0.233508350971373	0.202321179403186
LOC101929001	0.190288829093549	0.175232442264479	0.129914756036514	0.248761007506962
LOC101929006	0.00924922563256757	0.00297528896020048	0.00530670018906429	0.00735899806986954
LOC101929008	0.09348050141299	0.107850949911013	0.0686285963538815	0.105460099217957
LOC101929012	0.220499685314114	0.211598159896821	0.354045699215177	0.271915806463962
LOC101929025	0.00238849533286768	0.00222583095084415	0.00132413982826233	0.0052167497409377
LOC101929027	0.0280869040482242	0.0393408319889752	0.00690605018727091	0.0119224005109469
LOC101929028	0.00170790988686221	0.00737823031722572	0.00178578922958059	0.00215007142617864
LOC101929038	0.0236567444939261	0.0279795907822872	0.00999335080454102	0.0240318530508563
LOC101929042	0.0241081429017082	0.0142384934443317	0.0797405590413271	0.0204894719848305
LOC101929046	0.380974563529368	0.412513958192008	0.342209842768126	0.363787474310146
LOC101929047	0.54458736360493	0.547179184920797	0.344008635066769	0.487278218215837
LOC101929050	0.0170651284189577	0.0364964542054622	0.0216246921448988	0.0486783439980963
LOC101929052	0.0120298863752975	0.0867052485836591	0.0203578564410667	0.0519743167165094
LOC101929057	0.0661039711028499	0.0462484621165339	0.0321550647741972	0.0792094809003228
LOC101929059	0.0828995255568625	0.142053825411777	0.0837348193583326	0.106142727147382
LOC101929066	0.077606714916105	0.148544657135654	0.0990242584165277	0.0442454968273655
LOC101929071	0.0187906244700399	0.027482029756438	0.00155200465386614	0.037927255083599
LOC101929074	0.0589768463551042	0.0546362161367748	0.15031971562374	0.0514626783101499
LOC101929077	0.0774962293658339	0.0620073200990712	0.119429485236469	0.0785905760501604
LOC101929078	0.103074717192728	0.159704448630293	0.114384944478792	0.239280948106873
LOC101929088	0.00715915333612829	0.0123209250160054	0.0079080840548096	0.0116039331553633
LOC101929089	0.244901504061593	0.468365393462696	0.197693377351901	0.208223169926631
LOC101929093	0.00516535443305596	0.000875139642605807	0	0.00190862286676051
LOC101929095	0.151712761492029	0.204645227599352	0.223001244073105	0.17262419221267
LOC101929097	0.0956043820520788	0.20305118896774	0.147120905658009	0.089495661229925
LOC101929099	0.0210375392176419	0.0309113109365969	0.00212206071162437	0.00408809678131122
LOC101929100	0.078211179640416	0.0672070448121167	0.144686557340983	0.0826446672299012
LOC101929112	0.372508432893232	0.513503146473119	0.422732142738243	0.459598706106236
LOC101929115	0.132462542839543	0.109532503922061	0.085010432373259	0.0525978408081428
LOC101929118	0.0306466604016135	0.0157551613188329	0.00316280372199387	0.00303691648407562
LOC101929119	0.234338593751774	0.239228562920322	0.436146835880641	0.285895870093652
LOC101929127	0.0364564165948619	0.0220595315032129	0.0174710345092485	0.0129689973194356
LOC101929130	0.0165950054357632	0.0155957161114028	0.0966532642645924	0.0512401263160413
LOC101929134	0.221924778513241	0.241790256679005	0.232397016669249	0.325421805172807
LOC101929137	0.0201961143196979	0.0466422418304148	0.00982332067043802	0.0129982575844372
LOC101929140	0.261983949852182	0.39569824861724	0.471187495736762	0.337135963558255
LOC101929141	0.370751420677695	0.259312267035776	0.429599780000326	0.728719668575399
LOC101929147	0.296569240466948	0.217719183323302	0.167680452063418	0.410119914477013
LOC101929149	0.274000699824253	0.251912492137879	0.145717968934648	0.118879998944124
LOC101929155	0.0075317768533703	0.00425672517293799	0.0205414568994724	0.00345157860166801
LOC101929157	0.0312386442067585	0.0299686323023854	0.022994564466917	0.0680730721272439
LOC101929158	0.0683473090023541	0.0482771730069619	0.0805040631054846	0.0514578522174426
LOC101929161	0.00808929655984375	0.00440796064527235	0.0127638068266049	0.0156305931398565
LOC101929162	0.0328282079901649	0.0321919544598888	0.019471818378438	0.0297093093363575
LOC101929165	0.0252559328120217	0.0141660206987948	0.0303652797428622	0.00967585630180103
LOC101929166	0.278820449867793	0.261779084699666	0.597905632531093	0.39727352808101
LOC101929177	0.203090991111354	0.241788234465551	0.220989641547891	0.241763483817951
LOC101929182	0.0200577742512237	0.0184974793256466	0.0130235240862259	0.0117451570491359
LOC101929186	0.621667269190379	1.24640570235429	0.818560545748902	0.638845619898285
LOC101929192	0.0233596859523734	0.0474763271331497	0.0304024391462066	0.0294001303968422
LOC101929199	0.0325190522332066	0.00104313797988624	0.0701271554926189	0.0023567275101731
LOC101929200	0.111469920899288	0.115820494556025	0.200984053316457	0.115420009442907
LOC101929209	0.0955738522727825	0.140146111646273	0.112385434657783	0.105279835370088
LOC101929210	0.00325606357443408	0.00337696106047509	0.00293061807860051	0.00454302592005
LOC101929212	0.023541536947132	0.0471039691492002	0.0639414664862962	0.0335406512083306
LOC101929213	0.0264287155773644	0.00844030003907869	0.017810712033287	0.00844054518969098
LOC101929219	0.164835038208534	0.0185711022127547	0.0726641487800491	0.171881876967538
LOC101929222	0.0033126926129243	0.0402364850887558	0.000461550558915492	0.00445749374091006
LOC101929223	0.0405051869638348	0.0420035358601395	0.0145142374036047	0.0750790951777962
LOC101929224	0.0407336131192494	0.0270118888958736	0.0341464664576244	0.057120131559377
LOC101929225	0.0912942071920071	0.0741698527668852	0.0761261185232037	0.0775442894425325
LOC101929231	0.0754445861986813	0.0243621968929784	0.00503576919121963	0.16380985210362
LOC101929232	0.0706316197316517	0.0658761204801307	0.053785902415086	0.0623317885200088
LOC101929235	0.0226870507916678	0.0207756267241323	0.00552710031742172	0.0377937559055361
LOC101929238	0.00301840275228422	0.00315463095817171	0.000923679055922827	0.00224570812517789
LOC101929240	0.215579492122581	0.248044534337783	0.475055254842127	0.496011028172982
LOC101929243	0.971595047284379	1.202064951793	1.34319700773155	1.02897436279746
LOC101929244	0.00204283907053092	0.00311070007050914	0.000700439440302661	0.00121315967814495
LOC101929251	0.00453042497037481	0.000666008720897392	0.00223638058089557	0.00573811018738048
LOC101929253	0.235472011116401	0.162005819356218	0.307218440895851	0.191818831934588
LOC101929254	0.0105005252771192	0.0186161263697191	0.0080158441818469	0.0431977749745335
LOC101929259	0.0875183185040848	0.150566706559274	0.13796263768877	0.00201269054186686
LOC101929263	0.190535107436543	0.116427107748025	0.121611337189494	0.195246548766245
LOC101929264	0.102636797566275	0.174855624474893	0.258840525659857	0.258911354166818
LOC101929265	0.00213914994301911	0.00138025101158894	0.00139180549901905	0.000885261924422764
LOC101929268	0.00149063137504729	0.00120623447126629	0.00192324684127637	0.00140767535279266
LOC101929270	0.163337541487454	0.233428268446305	0.109479576698059	0.371576512731148
LOC101929277	0.0765677604693964	0.0575054705347076	0.0545945931083388	0.132178030104228
LOC101929280	0.0601861723491255	0.055902317541842	0.00747910394918563	0.0761770888662652
LOC101929285	0.0676042435948837	0.104097298587017	0.0933375752054062	0.110527416462013
LOC101929287	0.0769278917015414	0.0411244586156609	0.0713978252908516	0.0426209644916991
LOC101929289	0.675112075482556	0.354506019519297	0.188342505075399	0.279805784192355
LOC101929290	0.135162884341633	0.191427092322958	0.159527299837363	0.264653945601256
LOC101929292	0.226367765208548	0.248898726590001	0.0930800998517792	0.291830532015045
LOC101929293	0.222561162285672	0.212918779903708	0.194009386713725	0.252448479844286
LOC101929295	0.165979758911464	0.0673258198071517	0.11945495639161	0.104538661755903
LOC101929298	0.0180097751701079	0.0446566673490778	0.065037186253373	0.0195054680200437
LOC101929302	0.441928626957848	0.264744943087352	0.649606891369577	0.327320515101292
LOC101929304	0.0939572237406581	0.250222402118	0.309029678741506	0.125385132514778
LOC101929306	0.128944165351795	0.0257570799873761	0.169626682752238	0.0338996335724559
LOC101929307	0.00169801878007019	0.000768452293114449	0.000437069175015768	0.00156880177307934
LOC101929308	0.163966548729898	0.19656104919351	0.140162004820862	0.190235894372405
LOC101929309	0.0600534301201372	0.0867336427358897	0.0297120949466137	0.0756023468002222
LOC101929314	0.0342236453677457	0.0219774316890422	0.00319969991414319	0.0215305326740613
LOC101929323	0.258927449512344	0.508563641324841	0.784703321281843	0.317923692351498
LOC101929331	0.0067418785816295	0.00317419948206486	0.00647139228731587	0.0109947267805586
LOC101929333	0.0207601198827816	0.0282339315569683	0.0647686671547782	0.0534937602284613
LOC101929339	0.144020657062583	0.11479508140811	0	0.0835985703720554
LOC101929345	0.0608457311319678	0.630405179450309	0.0367187974695596	0.0417914496494119
LOC101929349	0.00864838351401363	0.0144478643017316	0.0106386139271061	0.00570414874957205
LOC101929351	0.204001195203066	0.380761723963261	0.259494373067909	0.0943356879708765
